"year","gender","place","disease","age","perten"
2003,"不分男女","新竹縣","胰",62.07,6.31
2003,"不分男女","宜蘭縣","胰",68,6.69
2003,"不分男女","苗栗縣","胰",68.33,6.42
2003,"不分男女","彰化縣","胰",67.29,4.79
2003,"不分男女","南投縣","胰",68.83,5.55
2003,"不分男女","雲林縣","胰",68.56,7.02
2003,"不分男女","嘉義縣","胰",67.88,6.07
2003,"不分男女","屏東縣","胰",63.92,5.75
2003,"不分男女","澎湖縣","胰",66.43,7.59
2003,"不分男女","花蓮縣","胰",68.23,7.4
2003,"不分男女","台東縣","胰",60.73,4.53
2003,"不分男女","金門縣","胰",64,4.92
2003,"不分男女","連江縣","胰",51,11.36
2003,"男","台閩地區","胰",66.76,5.99
2003,"男","台北市","胰",67.29,5.57
2003,"男","台中市","胰",65.03,5.18
2003,"男","台南市","胰",67.53,5.6
2003,"男","高雄市","胰",67.99,5.43
2003,"男","基隆市","胰",62.36,6.99
2003,"男","新竹市","胰",75.07,7.21
2003,"男","嘉義市","胰",68.38,5.93
2003,"男","新北市","胰",65.57,5.3
2003,"男","桃園市","胰",67.82,6.65
2003,"男","新竹縣","胰",64.94,7.1
2003,"男","宜蘭縣","胰",67.58,7.96
2003,"男","苗栗縣","胰",67.8,8.5
2003,"男","彰化縣","胰",64,4.55
2003,"男","南投縣","胰",74,4.62
2003,"男","雲林縣","胰",67.25,8.2
2003,"男","嘉義縣","胰",66.41,7.45
2003,"男","屏東縣","胰",65.12,7.23
2003,"男","澎湖縣","胰",63.8,10.43
2003,"男","花蓮縣","胰",69.1,10.83
2003,"男","台東縣","胰",59.86,5.41
2003,"男","金門縣","胰",53,3.12
2003,"男","連江縣","胰",51,19.93
2003,"女","台閩地區","胰",66.41,4.33
2003,"女","台北市","胰",68.67,5.69
2003,"女","台中市","胰",64.31,4.38
2003,"女","台南市","胰",68.6,4.4
2003,"女","高雄市","胰",64.48,4.75
2003,"女","基隆市","胰",68.11,4.69
2003,"女","新竹市","胰",64.3,5.3
2003,"女","嘉義市","胰",66.5,2.97
2003,"女","新北市","胰",65.75,2.85
2003,"女","桃園市","胰",62.23,2.47
2003,"女","新竹縣","胰",58,5.46
2003,"女","宜蘭縣","胰",68.67,5.35
2003,"女","苗栗縣","胰",69.55,4.12
2003,"女","彰化縣","胰",70.47,5.04
2003,"女","南投縣","胰",64.88,6.57
2003,"女","雲林縣","胰",70.65,5.71
2003,"女","嘉義縣","胰",70.58,4.53
2003,"女","屏東縣","胰",61.67,4.15
2003,"女","澎湖縣","胰",73,4.51
2003,"女","花蓮縣","胰",65.33,3.6
2003,"女","台東縣","胰",62.25,3.52
2003,"女","金門縣","胰",69.5,6.92
2004,"不分男女","台閩地區","胰",66.17,5.2
2004,"不分男女","台北市","胰",66.53,6.56
2004,"不分男女","台中市","胰",63.7,4.2
2004,"不分男女","台南市","胰",65.29,5.43
2004,"不分男女","高雄市","胰",66.35,5.02
2004,"不分男女","基隆市","胰",65,7.14
2004,"不分男女","新竹市","胰",70.27,6.72
2004,"不分男女","嘉義市","胰",64.77,4.81
2004,"不分男女","新北市","胰",62.86,4.02
2004,"不分男女","桃園市","胰",67.36,4.48
2004,"不分男女","新竹縣","胰",69.4,5.35
2004,"不分男女","宜蘭縣","胰",72.29,7.35
2004,"不分男女","苗栗縣","胰",67.33,5.35
2004,"不分男女","彰化縣","胰",67.58,5.09
2004,"不分男女","南投縣","胰",69.59,4.09
2004,"不分男女","雲林縣","胰",68.05,7.46
2004,"不分男女","嘉義縣","胰",68.14,5.2
2004,"不分男女","屏東縣","胰",67.43,5.67
2004,"不分男女","澎湖縣","胰",64.25,8.71
2004,"不分男女","花蓮縣","胰",67.05,5.73
2004,"不分男女","台東縣","胰",61.89,7.9
2004,"不分男女","金門縣","胰",55.33,4.65
2004,"男","台閩地區","胰",66.15,5.87
2004,"男","台北市","胰",66.29,7.46
2004,"男","台中市","胰",64.39,4.44
2004,"男","台南市","胰",64.35,6.02
2004,"男","高雄市","胰",65.08,5.57
2004,"男","基隆市","胰",63.36,7
2004,"男","新竹市","胰",72.93,7.16
2004,"男","嘉義市","胰",61.38,5.92
2004,"男","新北市","胰",64.6,3.92
2004,"男","桃園市","胰",70.53,5.81
2004,"男","新竹縣","胰",64.08,4.93
2004,"男","宜蘭縣","胰",74.11,7.98
2004,"男","苗栗縣","胰",64.33,6.12
2004,"男","彰化縣","胰",66.43,5.88
2004,"男","南投縣","胰",69.33,5.35
2004,"男","雲林縣","胰",66.03,9.53
2004,"男","嘉義縣","胰",67.09,7.49
2004,"男","屏東縣","胰",69.25,6.84
2004,"男","澎湖縣","胰",64.29,14.7
2004,"男","花蓮縣","胰",65.73,6.01
2004,"男","台東縣","胰",56.62,10.17
2004,"女","台閩地區","胰",66.21,4.5
2004,"女","台北市","胰",66.84,5.69
2004,"女","台中市","胰",62.92,3.95
2004,"女","台南市","胰",66.5,4.82
2004,"女","高雄市","胰",68,4.44
2004,"女","基隆市","胰",66.64,7.28
2004,"女","新竹市","胰",67.17,6.27
2004,"女","嘉義市","胰",70.2,3.7
2004,"女","新北市","胰",61.18,4.12
2004,"女","桃園市","胰",61.14,3.09
2004,"女","新竹縣","胰",74.31,5.81
2004,"女","宜蘭縣","胰",70,6.69
2004,"女","苗栗縣","胰",71.83,4.5
2004,"女","彰化縣","胰",69.3,4.25
2004,"女","南投縣","胰",70.14,2.71
2004,"女","雲林縣","胰",72.22,5.16
2004,"女","嘉義縣","胰",71.43,2.65
2004,"女","屏東縣","胰",64.37,4.39
2004,"女","澎湖縣","胰",64,2.26
2004,"女","花蓮縣","胰",68.67,5.42
2004,"女","台東縣","胰",73.33,5.33
2004,"女","金門縣","胰",55.33,9.84
2005,"不分男女","台閩地區","胰",66.92,5.34
2005,"不分男女","台北市","胰",67.84,6.34
2005,"不分男女","台中市","胰",65.88,4.64
2005,"不分男女","台南市","胰",68.12,4.88
2005,"不分男女","高雄市","胰",65.47,6.07
2005,"不分男女","基隆市","胰",61.13,4.08
2005,"不分男女","新竹市","胰",73,4.1
2005,"不分男女","嘉義市","胰",63.9,7.73
2005,"不分男女","新北市","胰",65.6,4.39
2005,"不分男女","桃園市","胰",68.77,4.41
2005,"不分男女","新竹縣","胰",68.91,4.81
2005,"不分男女","宜蘭縣","胰",64.53,7.8
2005,"不分男女","苗栗縣","胰",69.36,5.89
2005,"不分男女","彰化縣","胰",68.36,5.62
2005,"不分男女","南投縣","胰",67.97,6.14
2005,"不分男女","雲林縣","胰",64.52,6
2005,"不分男女","嘉義縣","胰",67.72,7.72
2005,"不分男女","屏東縣","胰",64.17,4.01
2005,"不分男女","澎湖縣","胰",75.67,6.49
2005,"不分男女","花蓮縣","胰",67.73,6.33
2005,"不分男女","台東縣","胰",72.6,6.28
2005,"不分男女","金門縣","胰",76.4,7.12
2005,"不分男女","連江縣","胰",72.5,19.33
2005,"男","台閩地區","胰",66.23,5.82
2005,"男","台北市","胰",68.13,6.8
2005,"男","台中市","胰",64.47,4.96
2005,"男","台南市","胰",67.4,5.07
2005,"男","高雄市","胰",66.37,6.94
2005,"男","基隆市","胰",67.5,4.01
2005,"男","新竹市","胰",69.89,4.57
2005,"男","嘉義市","胰",65.47,11.09
2005,"男","新北市","胰",63.8,4.74
2005,"男","桃園市","胰",69.8,5.11
2005,"男","新竹縣","胰",63.69,5.24
2005,"男","宜蘭縣","胰",63.29,8.85
2005,"男","苗栗縣","胰",71,5.79
2005,"男","彰化縣","胰",65.09,5.15
2005,"男","南投縣","胰",67.82,6.09
2005,"男","雲林縣","胰",61.79,7.26
2005,"男","嘉義縣","胰",67.38,8.88
2005,"男","屏東縣","胰",62.63,4.08
2005,"男","澎湖縣","胰",67.5,4.17
2005,"男","花蓮縣","胰",67.43,7.71
2005,"男","台東縣","胰",69,7.1
2005,"男","金門縣","胰",71.75,10.79
2005,"男","連江縣","胰",72.5,33.06
2005,"女","台閩地區","胰",67.78,4.84
2005,"女","台北市","胰",67.52,5.91
2005,"女","台中市","胰",67.53,4.31
2005,"女","台南市","胰",68.93,4.7
2005,"女","高雄市","胰",64.23,5.17
2005,"女","基隆市","胰",54.75,4.16
2005,"女","新竹市","胰",77,3.61
2005,"女","嘉義市","胰",60,4.4
2005,"女","新北市","胰",67.75,4.03
2005,"女","桃園市","胰",67.29,3.69
2005,"女","新竹縣","胰",75.7,4.36
2005,"女","宜蘭縣","胰",66.27,6.69
2005,"女","苗栗縣","胰",67.63,6
2005,"女","彰化縣","胰",71.31,6.13
2005,"女","南投縣","胰",68.13,6.2
2005,"女","雲林縣","胰",69.31,4.61
2005,"女","嘉義縣","胰",68.24,6.43
2005,"女","屏東縣","胰",65.88,3.93
2005,"女","澎湖縣","胰",79.75,8.97
2005,"女","花蓮縣","胰",68.25,4.83
2005,"女","台東縣","胰",78,5.35
2005,"女","金門縣","胰",95,3.01
2006,"不分男女","台閩地區","胰",67.62,6.13
2006,"不分男女","台北市","胰",69.69,7.79
2006,"不分男女","台中市","胰",66.04,5.06
2006,"不分男女","台南市","胰",67.93,5.25
2006,"不分男女","高雄市","胰",66.25,6.49
2006,"不分男女","基隆市","胰",66.48,5.89
2006,"不分男女","新竹市","胰",73.62,6.59
2006,"不分男女","嘉義市","胰",63.12,6.24
2006,"不分男女","新北市","胰",66.25,5.81
2006,"不分男女","桃園市","胰",67.31,5.28
2006,"不分男女","新竹縣","胰",67.04,5.54
2006,"不分男女","宜蘭縣","胰",70.24,9.12
2006,"不分男女","苗栗縣","胰",69.24,6.79
2006,"不分男女","彰化縣","胰",65.28,6.46
2006,"不分男女","南投縣","胰",67.85,4.86
2006,"不分男女","雲林縣","胰",70.44,5.9
2006,"不分男女","嘉義縣","胰",68.37,5.42
2006,"不分男女","屏東縣","胰",67.75,7.72
2006,"不分男女","澎湖縣","胰",78,8.72
2006,"不分男女","花蓮縣","胰",70,5.79
2006,"不分男女","台東縣","胰",67.75,5.09
2006,"不分男女","金門縣","胰",77.67,3.92
2006,"男","台閩地區","胰",66.82,7.26
2006,"男","台北市","胰",69.44,9.12
2006,"男","台中市","胰",64.71,6.39
2006,"男","台南市","胰",66.3,5.91
2006,"男","高雄市","胰",66.59,8.08
2006,"男","基隆市","胰",60.69,6.55
2006,"男","新竹市","胰",73.6,5.05
2006,"男","嘉義市","胰",62.27,8.14
2006,"男","新北市","胰",64.82,7.1
2006,"男","桃園市","胰",68.08,6.79
2006,"男","新竹縣","胰",67.28,7.12
2006,"男","宜蘭縣","胰",69.32,10.57
2006,"男","苗栗縣","胰",68.62,7.17
2006,"男","彰化縣","胰",63.26,7.96
2006,"男","南投縣","胰",68.62,4.68
2006,"男","雲林縣","胰",68.45,5.74
2006,"男","嘉義縣","胰",69.43,4.81
2006,"男","屏東縣","胰",67.77,9.5
2006,"男","澎湖縣","胰",77,8.42
2006,"男","花蓮縣","胰",68.69,7.22
2006,"男","台東縣","胰",69.56,7.21
2006,"男","金門縣","胰",81.5,4.93
2006,"女","台閩地區","胰",68.82,4.96
2006,"女","台北市","胰",70.02,6.52
2006,"女","台中市","胰",68.33,3.72
2006,"女","台南市","胰",70.1,4.57
2006,"女","高雄市","胰",65.67,4.85
2006,"女","基隆市","胰",74,5.2
2006,"女","新竹市","胰",73.63,8.14
2006,"女","嘉義市","胰",64.67,4.37
2006,"女","新北市","胰",68.49,4.52
2006,"女","桃園市","胰",65.86,3.73
2006,"女","新竹縣","胰",66.56,3.83
2006,"女","宜蘭縣","胰",71.59,7.59
2006,"女","苗栗縣","胰",70,6.36
2006,"女","彰化縣","胰",68.81,4.87
2006,"女","南投縣","胰",67.08,5.05
2006,"女","雲林縣","胰",72.52,6.08
2006,"女","嘉義縣","胰",67.44,6.08
2006,"女","屏東縣","胰",67.72,5.81
2006,"女","澎湖縣","胰",79,9.03
2006,"女","花蓮縣","胰",72.43,4.24
2006,"女","台東縣","胰",62.33,2.7
2006,"女","金門縣","胰",70,2.78
2007,"不分男女","台閩地區","胰",67.6,6.22
2007,"不分男女","台北市","胰",69.49,7.64
2007,"不分男女","台中市","胰",65.29,6.29
2007,"不分男女","台南市","胰",67.93,6.58
2007,"不分男女","高雄市","胰",64.97,5.86
2007,"不分男女","基隆市","胰",70.08,9.48
2007,"不分男女","新竹市","胰",65.67,3.76
2007,"不分男女","嘉義市","胰",65.8,9.15
2007,"不分男女","新北市","胰",66.98,5.56
2007,"不分男女","桃園市","胰",67.4,5.01
2007,"不分男女","新竹縣","胰",70.53,3.83
2007,"不分男女","宜蘭縣","胰",69.93,9.56
2007,"不分男女","苗栗縣","胰",74.54,6.25
2007,"不分男女","彰化縣","胰",66.48,5.71
2007,"不分男女","南投縣","胰",68.59,5.06
2007,"不分男女","雲林縣","胰",69.7,7.44
2007,"不分男女","嘉義縣","胰",71.11,6.71
2007,"不分男女","屏東縣","胰",65.52,6.74
2007,"不分男女","澎湖縣","胰",66.67,6.49
2007,"不分男女","花蓮縣","胰",69.81,6.12
2007,"不分男女","台東縣","胰",71.83,5.14
2007,"不分男女","金門縣","胰",50.5,2.45
2007,"不分男女","連江縣","胰",64.5,20.11
2007,"男","台閩地區","胰",66.57,7.28
2007,"男","台北市","胰",68.57,9.55
2007,"男","台中市","胰",64.27,7.66
2007,"男","台南市","胰",67.09,7.18
2007,"男","高雄市","胰",64.73,7.01
2007,"男","基隆市","胰",69.8,10.11
2007,"男","新竹市","胰",66.86,3.51
2007,"男","嘉義市","胰",61.85,9.62
2007,"男","新北市","胰",65.91,6.21
2007,"男","桃園市","胰",68.28,5.81
2007,"男","新竹縣","胰",66.27,4.29
2007,"男","宜蘭縣","胰",67.23,12.71
2007,"男","苗栗縣","胰",74.86,7.52
2007,"男","彰化縣","胰",64.8,6.49
2007,"男","南投縣","胰",66.83,6.51
2007,"男","雲林縣","胰",65.66,7.61
2007,"男","嘉義縣","胰",70.73,7.61
2007,"男","屏東縣","胰",64.33,8.7
2007,"男","澎湖縣","胰",67.25,8.38
2007,"男","花蓮縣","胰",66,7.85
2007,"男","台東縣","胰",73.4,4.06
2007,"男","金門縣","胰",46,2.3
2007,"男","連江縣","胰",64.5,34.39
2007,"女","台閩地區","胰",69.09,5.15
2007,"女","台北市","胰",70.91,5.84
2007,"女","台中市","胰",66.89,4.92
2007,"女","台南市","胰",68.96,5.96
2007,"女","高雄市","胰",65.33,4.68
2007,"女","基隆市","胰",70.41,8.83
2007,"女","新竹市","胰",64.63,4.01
2007,"女","嘉義市","胰",70.08,8.7
2007,"女","新北市","胰",68.34,4.9
2007,"女","桃園市","胰",66.15,4.2
2007,"女","新竹縣","胰",76.38,3.34
2007,"女","宜蘭縣","胰",75.71,6.24
2007,"女","苗栗縣","胰",74,4.86
2007,"女","彰化縣","胰",68.87,4.87
2007,"女","南投縣","胰",72.11,3.5
2007,"女","雲林縣","胰",74.4,7.25
2007,"女","嘉義縣","胰",71.67,5.72
2007,"女","屏東縣","胰",67.9,4.66
2007,"女","澎湖縣","胰",65.5,4.48
2007,"女","花蓮縣","胰",77.43,4.24
2007,"女","台東縣","胰",70.71,6.34
2007,"女","金門縣","胰",55,2.62
2008,"不分男女","新竹市","皮膚",65.61,10.85
2008,"男","新北市","膀胱",68.14,10.82
2008,"女","台南市","卵巢、輸卵管及寬韌帶",51.28,10.8
2008,"女","雲林縣","子宮體",51.22,10.75
2008,"女","雲林縣","甲狀腺",48.16,10.75
2008,"女","台中市","胃",64.65,10.67
2008,"男","基隆市","皮膚",65.71,10.67
2008,"男","台南市","非何杰金氏淋巴瘤",60.29,10.66
2008,"不分男女","嘉義縣","食道",56.55,10.57
2008,"不分男女","台北市","甲狀腺",48.64,10.56
2008,"女","南投縣","胃",69.37,10.51
2008,"女","苗栗縣","甲狀腺",46.25,10.45
2008,"不分男女","台北市","皮膚",66.82,10.41
2008,"不分男女","屏東縣","膀胱",68.02,10.4
2008,"男","澎湖縣","非何杰金氏淋巴瘤",79,10.4
2008,"男","新竹市","非何杰金氏淋巴瘤",62.86,10.38
2008,"女","台南市","胃",66.43,10.37
2008,"女","新竹市","皮膚",66.9,10.35
2008,"女","新竹市","甲狀腺",49.29,10.35
2008,"女","花蓮縣","胃",67.94,10.34
2008,"不分男女","南投縣","膀胱",68.98,10.34
2008,"女","花蓮縣","非何杰金氏淋巴瘤",59.35,10.34
2008,"女","嘉義縣","卵巢、輸卵管及寬韌帶",52.48,10.33
2008,"不分男女","新北市","甲狀腺",47.38,10.33
2008,"不分男女","台中市","皮膚",68.75,10.29
2008,"不分男女","彰化縣","食道",58.85,10.28
2008,"不分男女","連江縣","鼻咽",54,10.25
2008,"不分男女","連江縣","胃",82,10.25
2008,"不分男女","連江縣","結直腸",66,10.25
2008,"不分男女","連江縣","結締組織、皮下組織及其他軟組織",62,10.25
2008,"不分男女","連江縣","甲狀腺",45,10.25
2008,"男","台南市","鼻咽",49.63,10.24
2008,"不分男女","雲林縣","食道",60.09,10.23
2008,"男","台北市","白血病",61.02,10.23
2008,"男","新北市","鼻咽",49.71,10.19
2008,"男","宜蘭縣","胰",64.92,10.18
2008,"男","花蓮縣","喉",64.22,10.17
2008,"女","雲林縣","非何杰金氏淋巴瘤",64.66,10.17
2008,"男","基隆市","腎",59.2,10.16
2008,"女","嘉義市","子宮頸",62.64,10.11
2008,"女","嘉義市","腎盂及其他泌尿系統",71.79,10.11
2008,"女","嘉義市","非何杰金氏淋巴瘤",65.5,10.11
2008,"男","台閩地區","鼻咽",50.47,10.07
2008,"女","金門縣","結直腸",60,10.01
2008,"男","台北市","胰",68.91,9.99
2008,"不分男女","宜蘭縣","鼻咽",53.39,9.98
2008,"女","台閩地區","卵巢、輸卵管及寬韌帶",51.79,9.92
2008,"男","新竹市","食道",61.25,9.88
2008,"不分男女","嘉義市","膀胱",72.81,9.86
2008,"不分男女","嘉義市","非何杰金氏淋巴瘤",60.48,9.86
2008,"女","新竹市","卵巢、輸卵管及寬韌帶",53.2,9.85
2008,"不分男女","台中市","食道",58.37,9.79
2008,"不分男女","南投縣","食道",60.13,9.78
2008,"男","桃園市","非何杰金氏淋巴瘤",59.05,9.78
2008,"不分男女","基隆市","甲狀腺",47.82,9.77
2008,"不分男女","宜蘭縣","甲狀腺",53,9.76
2008,"女","花蓮縣","卵巢、輸卵管及寬韌帶",46,9.73
2008,"不分男女","高雄市","膀胱",68.89,9.71
2008,"不分男女","花蓮縣","膀胱",67.64,9.67
2008,"不分男女","澎湖縣","非何杰金氏淋巴瘤",71.22,9.65
2008,"男","新竹縣","食道",55.48,9.62
2008,"女","桃園市","胃",62.62,9.62
2008,"男","嘉義市","非何杰金氏淋巴瘤",55.08,9.61
2008,"女","台中市","皮膚",71.45,9.6
2008,"女","台北市","皮膚",66.37,9.54
2008,"不分男女","台北市","非何杰金氏淋巴瘤",62.17,9.49
2009,"不分男女","台閩地區","胰",68.1,7.35
2009,"不分男女","台北市","胰",69.69,9.82
2009,"不分男女","台中市","胰",69.28,6.45
2009,"不分男女","台南市","胰",68.3,8
2009,"不分男女","高雄市","胰",65.12,6.82
2009,"不分男女","基隆市","胰",70,8.5
2009,"不分男女","新竹市","胰",68.57,7.29
2009,"不分男女","嘉義市","胰",69.86,8.03
2009,"不分男女","新北市","胰",67.14,7.25
2009,"不分男女","桃園市","胰",67.85,6.52
2009,"不分男女","新竹縣","胰",65.97,7.24
2009,"不分男女","宜蘭縣","胰",67.23,6.72
2009,"不分男女","苗栗縣","胰",73.29,8.54
2009,"不分男女","彰化縣","胰",70.92,5.94
2009,"不分男女","南投縣","胰",66.69,6.03
2009,"不分男女","雲林縣","胰",67.15,6.64
2009,"不分男女","嘉義縣","胰",69.86,7.67
2009,"不分男女","屏東縣","胰",63.44,7.02
2009,"不分男女","澎湖縣","胰",69.36,11.43
2009,"不分男女","花蓮縣","胰",67.41,8.51
2009,"不分男女","台東縣","胰",70.24,9.03
2009,"不分男女","金門縣","胰",78,1.07
2009,"男","台閩地區","胰",67.56,8.51
2009,"男","台北市","胰",70.57,10.63
2009,"男","台中市","胰",68.51,7.53
2009,"男","台南市","胰",67.92,9.41
2009,"男","高雄市","胰",64.72,8.9
